Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
16,26,-1,346.85,216.37,26
16,27,-1,407.45,175.28,27
16,28,-1,259.74,79.819,28
16,29,-1,351.98,127.97,29
16,30,-1,180.56,58.718,30
16,31,-1,138.17,269.39,31
16,32,-1,424.01,60.662,32
16,33,-1,273.15,102.5,33
16,34,-1,263.23,128.51,34
16,35,-1,199.23,178.42,35
16,36,-1,396.75,144.13,36
16,37,-1,369.88,321.91,37
16,38,-1,332.46,103.82,38
16,39,-1,159.02,82.49,40
16,40,-1,393.11,108.12,41
16,41,-1,318.05,238.49,42
16,42,-1,454.22,49.501,43
16,43,-1,294.86,266.58,44
16,44,-1,430.79,236.68,45
16,45,-1,127.23,122.16,46
16,46,-1,233.18,79.378,47
16,47,-1,338.44,344.36,48
16,48,-1,224.2,132.67,49
16,49,-1,394.42,274.07,50
16,50,-1,424.69,156.33,51
16,51,-1,46.536,117.67,52
16,52,-1,198.28,242.3,53
16,53,-1,279.96,244.11,54
16,54,-1,271.17,277.97,55
16,55,-1,270.74,196.9,56
16,56,-1,254.82,224.17,57
16,57,-1,72.876,117.31,58
16,58,-1,342.1,72.258,59
16,59,-1,174.69,265.75,60
16,60,-1,246.86,153.01,61
16,61,-1,83.825,87.491,62
16,62,-1,100.73,135.92,63
16,63,-1,109.51,170.6,64
16,64,-1,319.71,323.14,65
16,65,-1,426.06,195.87,66
16,66,-1,204.71,274.22,67
16,67,-1,307.19,296.6,68
16,68,-1,342.45,301.88,69
16,69,-1,120.9,215.39,70
16,70,-1,450.86,105,71
16,71,-1,273.85,161.44,72
16,72,-1,241.99,197,73
16,73,-1,226.13,256.75,74
16,74,-1,160.91,293.58,75
16,75,-1,225.63,173.3,76
16,76,-1,224.75,229.41,77
16,77,-1,200.15,152.65,78
16,78,-1,94.621,195.02,79
16,79,-1,179.98,105.48,80
16,80,-1,170,167.92,82
16,81,-1,136.24,152.4,83
16,82,-1,157.19,125.47,84
16,83,-1,372.3,291.33,85
16,84,-1,365.38,89.37,86
16,85,-1,192.67,126.35,87
16,86,-1,216.37,199.84,88
16,87,-1,349.1,255.24,89
16,88,-1,82.156,162.64,90
16,89,-1,377.11,127.58,91
16,90,-1,479.67,91.43,92
16,91,-1,116.25,93.982,93
16,92,-1,182.28,199.21,94
16,93,-1,437.53,263.62,96
16,94,-1,423.26,123.88,98
16,95,-1,140.23,188.97,99
16,96,-1,157.5,230.82,100
16,97,-1,199.82,39.958,102
16,98,-1,229.98,280.09,105
16,99,-1,357.23,181.79,110
16,100,-1,283.22,142.03,112
16,101,-1,144.09,104.23,114
16,102,-1,313.29,177.04,115
16,103,-1,204.55,217.45,116
16,104,-1,174.95,141.52,117
16,105,-1,186.27,222.13,118
16,106,-1,372.75,261.99,119
16,107,-1,187.49,290.91,120
16,108,-1,96.213,110.12,121
16,109,-1,347.5,324.52,122
16,110,-1,250.82,176.76,124
16,111,-1,370.06,147.78,125
16,112,-1,370.12,111.26,126
16,113,-1,365.67,66.961,128
16,114,-1,188.37,84.845,129
16,115,-1,348.73,281.22,131
16,116,-1,401.91,195.15,132
16,117,-1,99.467,215.79,133
16,118,-1,404.92,220.53,134
17,1,-1,207.41,67.145,1
17,2,-1,350.09,157.8,2
17,3,-1,59.367,143.77,3
17,4,-1,298.14,159.77,4
17,5,-1,380.98,48.75,5
17,6,-1,420.48,92.397,6
17,7,-1,391.25,76.195,7
17,8,-1,373.7,238.11,8
17,9,-1,404.26,250.76,9
17,10,-1,378.6,170.65,10
17,11,-1,449.58,146.19,11
17,12,-1,243.01,106.61,12
17,13,-1,209.09,105.93,13
17,14,-1,319.69,198.15,14
17,15,-1,252.26,259.66,15
17,16,-1,448.77,77.847,16
17,17,-1,330.98,173.05,17
17,18,-1,457.69,244.92,18
17,19,-1,278.79,302.26,19
17,20,-1,324.5,272.93,20
17,21,-1,471.44,272.18,21
17,22,-1,296.52,215.51,22
17,23,-1,376.86,202.43,23
17,24,-1,294.09,185.07,24
17,25,-1,321.98,145.98,25
17,26,-1,345.77,217.68,26
17,27,-1,406.63,174.99,27
17,28,-1,258.82,79.867,28
17,29,-1,350.99,128.06,29
17,30,-1,178.83,60.416,30
17,31,-1,136.18,271.63,31
17,32,-1,422.99,61.939,32
17,33,-1,272.48,103.18,33
17,34,-1,262.97,129.26,34
17,35,-1,199.59,179.36,35
17,36,-1,396.19,144.89,36
17,37,-1,368.08,325.32,37
17,38,-1,328.91,107.01,38
17,39,-1,158.08,83.045,40
17,40,-1,392.23,108.79,41
17,41,-1,316.6,239.53,42
17,42,-1,452.65,50.508,43
17,43,-1,294.49,267.91,44
17,44,-1,430.16,237.22,45
17,45,-1,124.91,121.24,46
17,46,-1,230.6,81.127,47
17,47,-1,336.62,347.08,48
17,48,-1,223.55,133.18,49
17,49,-1,395.5,274.69,50
17,50,-1,424.1,156.97,51
17,51,-1,45.567,118.37,52
17,52,-1,198.27,244.07,53
17,53,-1,279.64,244.48,54
17,54,-1,270.65,280.01,55
17,55,-1,270.14,196.83,56
17,56,-1,255.28,224.24,57
17,57,-1,71.813,118.24,58
17,58,-1,337.93,74.798,59
17,59,-1,173.63,266.48,60
17,60,-1,245.55,152.85,61
17,61,-1,80.555,88.146,62
17,62,-1,99.746,137.16,63
17,63,-1,109.36,171.08,64
17,64,-1,318.78,323.64,65
17,65,-1,425.72,197.18,66
17,66,-1,204.39,275.39,67
17,67,-1,306.67,297.52,68
17,68,-1,341.28,303.1,69
17,69,-1,119.56,215.81,70
17,70,-1,450.11,106.13,71
17,71,-1,271.04,161.95,72
17,72,-1,241.91,197.67,73
17,73,-1,225.9,258.9,74
17,74,-1,158.75,295.34,75
17,75,-1,224.72,174.21,76
17,76,-1,225.06,231.63,77
17,77,-1,199.64,153.58,78
17,78,-1,92.944,195.92,79
17,79,-1,178.96,106.12,80
17,80,-1,167.72,170.57,82
17,81,-1,135.43,152.42,83
17,82,-1,155.52,125.66,84
17,83,-1,374.41,294.83,85
17,84,-1,363.11,88.199,86
17,85,-1,191.74,127.27,87
17,86,-1,216.6,201.25,88
17,87,-1,348.13,256.56,89
17,88,-1,81.374,163.3,90
17,89,-1,376.98,127.88,91
17,90,-1,479.62,91.695,92
17,91,-1,114.01,93.049,93
17,92,-1,182,199.59,94
17,93,-1,436.99,264.27,96
17,94,-1,422.1,124.75,98
17,95,-1,138.21,191.21,99
17,96,-1,155.27,231.23,100
17,97,-1,196.86,40.594,102
17,98,-1,231.51,282.21,105
17,99,-1,354.85,182.97,110
17,100,-1,282.28,142.57,112
17,101,-1,141.44,103.53,114
17,102,-1,311.9,177.92,115
17,103,-1,205.61,219.94,116
17,104,-1,173.88,141.02,117
17,105,-1,186.06,221.88,118
17,106,-1,372.81,263.73,119
17,107,-1,184.18,293.12,120
17,108,-1,93.728,110.33,121
17,109,-1,344.93,325.91,122
17,110,-1,252.16,177.24,124
17,111,-1,368.17,148.03,125
17,112,-1,368.36,111.47,126
17,113,-1,362.06,65.45,128
17,114,-1,188.91,84.82,129
17,115,-1,347.13,281.8,131
17,116,-1,400.53,195,132
17,117,-1,98.695,217.18,133
17,118,-1,404.28,221.01,134
17,119,-1,352.62,104.93,136
18,1,-1,209.46,63.795,1
18,2,-1,350.7,156.89,2
18,3,-1,59.861,143.05,3
18,4,-1,300.33,160.88,4
18,5,-1,381.38,48.967,5
18,6,-1,421.35,91.826,6
18,7,-1,392.62,75.884,7
18,8,-1,375.06,237.2,8
18,9,-1,405.02,250.55,9
18,10,-1,379.67,169.82,10
18,11,-1,453.56,147.21,11
18,12,-1,244.28,106.77,12
18,13,-1,211.16,105.25,13
18,14,-1,320.15,197.73,14
18,15,-1,254.81,265.17,15
18,16,-1,450.39,77.843,16
18,17,-1,331.88,172.86,17
18,18,-1,458.79,244.52,18
18,19,-1,279.54,308.39,19
18,20,-1,325.58,272.85,20
18,21,-1,472.75,273.91,21
18,22,-1,296.9,215.98,22
18,23,-1,378,201.65,23
18,24,-1,294.13,186.01,24
18,25,-1,322.48,143.56,25
18,26,-1,346.25,216.79,26
18,27,-1,407.4,173.38,27
18,28,-1,258.96,80.09,28
18,29,-1,351.46,127.98,29
18,30,-1,179.31,60.503,30
18,31,-1,136.58,267.57,31
18,32,-1,423.66,61.632,32
18,33,-1,273.53,102.95,33
18,34,-1,264.32,129.35,34
18,35,-1,199.16,180.03,35
18,36,-1,397.29,144.66,36
18,37,-1,368.34,327,37
18,38,-1,328.49,108.46,38
18,39,-1,158.75,82.806,40
18,40,-1,393.45,107.97,41
18,41,-1,317.98,239.62,42
18,42,-1,453.43,50.483,43
18,43,-1,296.13,267.45,44
18,44,-1,431.19,237.53,45
18,45,-1,124.9,120.26,46
18,46,-1,232.11,78.817,47
18,47,-1,337.24,348.48,48
18,48,-1,224.92,132.74,49
18,49,-1,397.43,276.08,50
18,50,-1,427.43,156.58,51
18,51,-1,46.339,118.29,52
18,52,-1,200.98,245.74,53
18,53,-1,279.1,246.73,54
18,54,-1,273.76,283.62,55
18,55,-1,271.37,198.33,56
18,56,-1,255.48,224.68,57
18,57,-1,73.009,118.15,58
18,58,-1,335.38,76.429,59
18,59,-1,174.55,266.65,60
18,60,-1,246.67,152.97,61
18,61,-1,80.408,87.875,62
18,62,-1,100.56,136.86,63
18,63,-1,110.07,170.63,64
18,64,-1,319.46,324,65
18,65,-1,426.18,195.67,66
18,66,-1,204.2,277.63,67
18,67,-1,307.03,298.23,68
18,68,-1,342.34,302.5,69
18,69,-1,121.11,215.85,70
18,70,-1,451.42,106.44,71
18,71,-1,272.75,162.92,72
18,72,-1,242.5,197.84,73
18,73,-1,227.63,264.75,74
18,74,-1,156.56,293.41,75
18,75,-1,225.71,174.54,76
18,76,-1,228.32,237.14,77
18,77,-1,199.6,152.91,78
18,78,-1,93.833,196.11,79
18,79,-1,180.27,106.1,80
18,80,-1,170,167.9,82
18,81,-1,136.95,152,83
18,82,-1,156.45,124.46,84
18,83,-1,377.57,297.76,85
18,84,-1,362.98,86.12,86
18,85,-1,193.23,127.3,87
18,86,-1,216.96,202.09,88
18,87,-1,348.91,255.67,89
18,88,-1,81.828,163.51,90
18,89,-1,377.8,126.83,91
18,90,-1,479.62,85.945,92
18,91,-1,114.83,91.085,93
18,92,-1,182.53,199.61,94
18,93,-1,437.94,264.78,96
18,94,-1,423.13,124.05,98
18,95,-1,140.08,190.48,99
18,96,-1,156.65,232.51,100
18,97,-1,198.02,39.216,102
18,98,-1,233.25,288.66,105
18,99,-1,356.41,181.65,110
18,100,-1,284.61,143.18,112
18,101,-1,141.46,102.58,114
18,102,-1,311.79,176.84,115
18,103,-1,208.65,222.21,116
18,104,-1,174.47,140.41,117
18,105,-1,189.71,223.75,118
18,106,-1,374.15,264.4,119
18,107,-1,183.67,292.99,120
18,108,-1,96.021,109.22,121
18,109,-1,345.07,325.46,122
18,110,-1,251.17,178.78,124
18,111,-1,369.07,147.88,125
18,112,-1,369.23,110.2,126
18,113,-1,358.79,63.616,128
18,114,-1,189.21,84.515,129
18,115,-1,349.48,281.94,131
18,116,-1,402.34,194.37,132
18,117,-1,97.828,216.81,133
18,118,-1,405.52,221.03,134
18,119,-1,354.58,102.92,136
18,120,-1,314.25,77.274,137
18,121,-1,359.27,283.55,138
18,122,-1,369.86,219.16,139
18,123,-1,134.65,78.614,140
18,124,-1,181.09,249.7,141
18,125,-1,248.7,243.54,142
19,1,-1,209.14,63.246,1
19,2,-1,348.89,156.68,2
19,3,-1,54.055,152.65,3
19,4,-1,303.42,161.64,4
19,5,-1,380.94,48.671,5
19,6,-1,422.08,91.878,6
19,7,-1,391.72,76.377,7
19,8,-1,375.31,236.17,8
19,9,-1,405.07,250.44,9
19,10,-1,378.92,170.32,10
19,11,-1,457.79,147.84,11
19,12,-1,248.32,105.45,12
19,13,-1,210.96,104.42,13
19,14,-1,316.38,201.59,14
19,15,-1,255.84,276.03,15
19,16,-1,449.98,77.617,16
19,17,-1,331.08,177.41,17
19,18,-1,458.82,244.35,18
19,19,-1,282.39,315.85,19
19,20,-1,325.23,272.85,20
19,21,-1,471.96,275.49,21
19,22,-1,293.24,219.8,22
19,23,-1,378.67,200.93,23
19,24,-1,291.79,185.14,24
19,25,-1,321.03,139.29,25
19,26,-1,344.31,214.89,26
19,27,-1,408.81,171.52,27
19,28,-1,259.26,77.473,28
19,29,-1,351.13,127.41,29
19,30,-1,179.4,59.715,30
19,31,-1,134.91,266.11,31
19,32,-1,423.68,60.964,32
19,33,-1,277.74,104.87,33
19,34,-1,265.88,130.52,34
19,35,-1,198.64,180.34,35
19,36,-1,396.47,143.73,36
19,37,-1,368.19,327.29,37
19,38,-1,325.83,108,38
19,39,-1,158.87,82.762,40
19,40,-1,393.6,107.57,41
19,41,-1,318.98,238.39,42
19,42,-1,453.39,50.38,43
19,43,-1,295.11,266.96,44
19,44,-1,431.38,237.16,45
19,45,-1,124.08,119.85,46
19,46,-1,231.91,77.799,47
19,47,-1,339.2,350.32,48
19,48,-1,226.81,130.61,49
19,49,-1,399.12,275.86,50
19,50,-1,430.9,156.43,51
19,51,-1,45.624,118.12,52
19,52,-1,201.17,246.76,53
19,53,-1,274.5,250.19,54
19,54,-1,279.01,289.34,55
19,55,-1,269.69,199.36,56
19,56,-1,253.5,225.65,57
19,57,-1,71.084,122.17,58
19,58,-1,333.78,76.047,59
19,59,-1,175.52,263.99,60
19,60,-1,246.76,153.1,61
19,61,-1,72.356,90.914,62
19,62,-1,100.87,137.7,63
19,63,-1,109.59,170.58,64
19,64,-1,319.7,325.7,65
19,65,-1,426.96,195.15,66
19,66,-1,204.16,278.25,67
19,67,-1,306.62,297.76,68
19,68,-1,341.63,302.4,69
19,69,-1,120.39,215.81,70
19,70,-1,451.21,105.81,71
19,71,-1,273.13,164.47,72
19,72,-1,240.66,199.29,73
19,73,-1,228.55,269.64,74
19,74,-1,155.74,290.36,75
19,75,-1,225.49,175.36,76
19,76,-1,229.78,242.31,77
19,77,-1,200.56,152.81,78
19,78,-1,93.701,196.01,79
19,79,-1,180.35,106.81,80
19,80,-1,170,168.14,82
19,81,-1,136.4,151.37,83
19,82,-1,156.53,123.8,84
19,83,-1,379.06,298.62,85
19,84,-1,361.76,84.707,86
19,85,-1,195.79,126.75,87
19,86,-1,216.13,202.73,88
19,87,-1,348.69,255.17,89
19,88,-1,79.972,167.53,90
19,89,-1,378.04,126.48,91
19,90,-1,479.37,85.581,92
19,91,-1,113.42,90.168,93
19,92,-1,182.27,199.28,94
19,93,-1,437.83,263.91,96
19,94,-1,422.8,124.08,98
19,95,-1,139.32,188.76,99
19,96,-1,158.87,230.33,100
19,97,-1,196.45,38.341,102
19,98,-1,232.86,293.84,105
19,99,-1,354.83,182.57,110
19,100,-1,285.74,145.68,112
19,101,-1,140.42,103.04,114
19,102,-1,311.19,179.57,115
19,103,-1,210.57,226.42,116
19,104,-1,175.28,139.18,117
19,105,-1,190.85,222.09,118
19,106,-1,375.37,262.95,119
19,107,-1,183.66,293.57,120
19,108,-1,91.417,109.67,121
19,109,-1,344.11,327.01,122
19,110,-1,253.92,177.9,124
19,111,-1,368.78,146.21,125
19,112,-1,367.82,109.19,126
19,113,-1,356.22,61.416,128
19,114,-1,190.18,85.146,129
19,115,-1,349.35,281.13,131
19,116,-1,402.99,193.34,132
19,117,-1,96.927,218.78,133
19,118,-1,405.52,220.78,134
19,119,-1,351.07,102.89,136
19,120,-1,361.26,282.78,138
19,121,-1,362.96,215.17,139
19,122,-1,252.5,247.9,142
19,123,-1,300.36,244.08,143
19,124,-1,230.81,98.149,144
19,125,-1,322.3,156.74,145
19,126,-1,213.07,45.831,146
19,127,-1,417.54,278.22,147
20,1,-1,209.36,61.939,1
20,2,-1,344.8,156.49,2
20,3,-1,47.894,159.29,3
20,4,-1,299.27,161.16,4
20,5,-1,380.13,48.575,5
20,6,-1,420.07,92.057,6
20,7,-1,391.04,76.05,7
20,8,-1,376.82,237.15,8
20,9,-1,404.12,252.29,9
20,10,-1,380.32,170.44,10
20,11,-1,458.72,150.34,11
20,12,-1,255.03,98.595,12
20,13,-1,212.12,103.33,13
20,14,-1,314.11,202.64,14
20,15,-1,255.07,278.44,15
20,16,-1,449.28,78.82,16
20,17,-1,330.25,180.25,17
20,18,-1,457.62,245.08,18
20,19,-1,284.37,317.97,19
20,20,-1,325.01,273.09,20
20,21,-1,469.8,277.96,21
20,22,-1,291.61,221.76,22
20,23,-1,377.31,202.31,23
20,24,-1,289.95,186.59,24
20,25,-1,319.17,141.25,25
20,26,-1,345.51,215.89,26
20,27,-1,409.12,171.21,27
20,28,-1,261.41,69.066,28
20,29,-1,349.34,128.08,29
20,30,-1,178.87,60.308,30
20,31,-1,132.4,264.23,31
20,32,-1,421.64,62.221,32
20,33,-1,281.77,110.56,33
20,34,-1,261.67,128.39,34
20,35,-1,197.01,179.45,35
20,36,-1,395.89,144.17,36
20,37,-1,366.67,326.45,37
20,38,-1,322.05,110.18,38
20,39,-1,158.54,83.304,40
20,40,-1,392.36,108.42,41
20,41,-1,317.83,239.1,42
20,42,-1,452.39,50.688,43
20,43,-1,294.53,268.28,44
20,44,-1,429.99,237.14,45
20,45,-1,123.65,121.09,46
20,46,-1,232.1,77.779,47
20,47,-1,336.38,352.05,48
20,48,-1,229.09,128.38,49
20,49,-1,403.35,281.18,50
20,50,-1,431.28,157.43,51
20,51,-1,44.153,118.61,52
20,52,-1,200.92,249.04,53
20,53,-1,273.34,251.65,54
20,54,-1,277.92,291.44,55
20,55,-1,267.61,201.29,56
20,56,-1,252.39,227.32,57
20,57,-1,69.289,125.64,58
20,58,-1,330.37,77.142,59
20,59,-1,172.91,265.41,60
20,60,-1,245.11,153.73,61
20,61,-1,66.796,94.55,62
20,62,-1,98.854,138.17,63
20,63,-1,107.64,172.16,64
20,64,-1,318.26,325.74,65
20,65,-1,427.09,195.72,66
20,66,-1,201.88,278.93,67
20,67,-1,304.84,295.18,68
20,68,-1,336.66,303.21,69
20,69,-1,119.7,216.07,70
20,70,-1,449.74,107.25,71
20,71,-1,272.67,164.05,72
20,72,-1,239.27,200.61,73
20,73,-1,227.52,272.01,74
20,74,-1,151.68,292.34,75
20,75,-1,224.79,176.02,76
20,76,-1,229.86,245.11,77
20,77,-1,201.75,153.14,78
20,78,-1,92.137,198,79
20,79,-1,180.6,107.31,80
20,80,-1,167.12,170.68,82
20,81,-1,135,152.18,83
20,82,-1,155.76,124.53,84
20,83,-1,379.83,299,85
20,84,-1,360.15,83.867,86
20,85,-1,197.81,126.81,87
20,86,-1,213.84,203.06,88
20,87,-1,348.41,257.41,89
20,88,-1,75.833,171.82,90
20,89,-1,375.65,126.34,91
20,90,-1,478.99,86.365,92
20,91,-1,112.09,90.659,93
20,92,-1,179.66,200.16,94
20,93,-1,435.76,265.05,96
20,94,-1,421.11,125.54,98
20,95,-1,138.57,190.86,99
20,96,-1,155.89,232.89,100
20,97,-1,196.43,38.942,102
20,98,-1,233.41,296.43,105
20,99,-1,356.42,180.03,110
20,100,-1,281.93,143.08,112
20,101,-1,139.38,102.82,114
20,102,-1,309.96,179.32,115
20,103,-1,211.44,227.67,116
20,104,-1,175.86,140.6,117
20,105,-1,189.41,223.62,118
20,106,-1,379.63,265.68,119
20,107,-1,181.18,295.51,120
20,108,-1,90.394,108.92,121
20,109,-1,343.56,327.79,122
20,110,-1,251.96,178.44,124
20,111,-1,366.29,148.76,125
20,112,-1,365.74,109.74,126
20,113,-1,352.03,60.362,128
20,114,-1,190.3,84.111,129
20,115,-1,348.11,283.7,131
20,116,-1,402.3,193.03,132
20,117,-1,95.544,221.03,133
20,118,-1,405.32,220.85,134
20,119,-1,347.87,103.5,136
20,120,-1,363.37,280.07,138
20,121,-1,251.64,252.24,142
20,122,-1,299.14,247.73,143
20,123,-1,234.85,99.27,144
20,124,-1,319.33,160.97,145
20,125,-1,412.67,297.26,147
20,126,-1,442.2,136.46,148
20,127,-1,271.49,85.573,149
20,128,-1,217.42,288.76,150
20,129,-1,338.63,242.34,151
